Story Date,Story URL,Headline,Content Image-1
3rd Nov 2020,https://www.vishvasnews.com/politics/fact-check-6-year-old-picture-of-assam-viral-as-the-recent-voting-in-bihar/,Fact Check : बिहार में मतदान के नाम पर वायरल हुई असम की छह साल पुरानी तस्‍वीर,https://www.vishvasnews.com/wp-content/uploads/2020/11/adiwasi-1-1-1024x667.jpg
2nd Nov 2020,https://www.vishvasnews.com/politics/quick-fact-check-pm-modis-sister-in-law-has-died-in-2019-viral-post-is-fake/,"Quick Fact Check : पीएम मोदी की भाभी की 2019 में ही हो चुकी है डेथ, वायरल पोस्‍ट फर्जी है",https://www.vishvasnews.com/wp-content/uploads/2020/11/Modi-SS-Dinesh-2-1024x437.jpg
2nd Nov 2020,https://www.vishvasnews.com/english/politics/fact-check-edited-image-of-2012-goes-viral-in-the-name-of-indian-air-force-post-is-fake/,"Fact Check : Edited image of 2012 goes viral in the name of Indian Air Force, post is fake",https://www.vishvasnews.com/wp-content/uploads/2020/11/IAF-1024x479.jpg
2nd Nov 2020,https://www.vishvasnews.com/viral/quick-fact-check-the-picture-of-a-young-man-who-reached-the-police-station-with-a-severed-head-again-went-viral/,Quick Fact Check : कटा सिर लेकर पुलिस स्‍टेशन पहुंचे युवक की तस्‍वीर फिर हुई वायरल,https://www.vishvasnews.com/wp-content/uploads/2020/11/Image-021120-1.png
30th Oct 2020,https://www.vishvasnews.com/english/politics/fact-check-bsps-old-bike-rally-video-viral-with-fake-claim/,Fact Check: BSP’s old Bike Rally Video Viral with fake claim,
30th Oct 2020,https://www.vishvasnews.com/viral/quick-fact-check-the-woman-seen-in-the-picture-is-not-the-daughter-of-a-rickshaw-driver-the-viral-post-is-fake/,"Quick Fact Check : तस्‍वीर में दिख रहीं महिला किसी रिक्‍शा चालक की बेटी नहीं हैं, वायरल पोस्‍ट फर्जी है",
29th Oct 2020,https://www.vishvasnews.com/english/politics/fact-check-this-image-is-not-from-yogi-adityanaths-rally-in-bihar-viral-claim-is-fake/,"Fact Check: This image is not from Yogi Adityanath’s rally in Bihar, viral claim is fake",https://www.vishvasnews.com/wp-content/uploads/2020/10/Yogi-1-1-1-1024x750-2-1024x750.jpg
29th Oct 2020,https://www.vishvasnews.com/politics/fact-check-old-video-of-bsp-rally-going-viral-in-the-name-of-bihar-elections-2020/,"Fact Check : 2016 में झांसी में बसपा की निकली थी बाइक रैली, वीडियो अब बिहार के नाम पर वायरल",https://www.vishvasnews.com/wp-content/uploads/2020/10/image-66.png
29th Oct 2020,https://www.vishvasnews.com/english/politics/fact-check-viral-video-claiming-congress-mla-asked-to-stop-bhajans-in-durga-pandal-is-fake/,Fact-check: Viral video claiming Congress MLA stopped Bhajans in Durga pandal is fake,https://www.vishvasnews.com/wp-content/uploads/2020/10/Facebook-user-1-1024x436.jpg
28th Oct 2020,https://www.vishvasnews.com/world/morphed-photo-of-2012-is-being-shared-as-the-indian-air-force-photo-viral-post-is-fake/,"Fact Check : 2012 की तस्‍वीर को एडिट करके भारतीय वायु सेना के नाम पर किया जा रहा है वायरल, पोस्‍ट फर्जी है",https://www.vishvasnews.com/wp-content/uploads/2020/10/IAFweb-1024x479.jpg
26th Oct 2020,https://www.vishvasnews.com/english/politics/fact-check-old-picture-of-liquor-bottles-in-thailand-falsely-linked-to-bihar/,Fact Check: Old Picture of Liquor Bottles in Thailand Falsely Linked to Bihar,https://www.vishvasnews.com/wp-content/uploads/2020/10/Bihar-Sharab1.jpg
25th Oct 2020,https://www.vishvasnews.com/politics/fact-check-old-picture-of-thailands-liquor-bottles-went-viral-in-the-name-of-bihar-election/,Fact Check : बिहार चुनाव के नाम पर वायरल हुई थाईलैंड की शराब की बोतलों की पुरानी तस्‍वीर,https://www.vishvasnews.com/wp-content/uploads/2020/10/Bihar-Sharab1.jpg
24th Oct 2020,https://www.vishvasnews.com/politics/fact-check-old-video-of-mumbai-stop-to-bhajans-in-durga-pandal-viral-again/,"Fact Check : दुर्गा पंडाल में भजन बंद कराने का मजाक में बनाया गया वीडियो हुआ वायरल, पोस्‍ट फेक है",https://www.vishvasnews.com/wp-content/uploads/2020/10/Mumabai-SSS-1024x436.jpg
23rd Oct 2020,https://www.vishvasnews.com/politics/fact-check-photo-of-2014-viral-in-bihar-election-photo-has-no-relation-with-yogis-rally/,"Fact Check : बिहार चुनाव में वायरल हुई 2014 की तस्वीर, फोटो का योगी की रैली से नहीं है कोई संबंध",https://www.vishvasnews.com/wp-content/uploads/2020/10/Yogi-1-1-1-1024x750.jpg
23rd Oct 2020,https://www.vishvasnews.com/world/quick-fact-check-australias-video-was-viral-again-as-tamil-nadu/,Quick Fact Check : ऑस्ट्रेलिया के वीडियो को तमिलनाडु का बताकर फिर से किया गया वायरल,https://www.vishvasnews.com/wp-content/uploads/2020/10/News18-23-Oct.png
21st Oct 2020,https://www.vishvasnews.com/viral/quick-fact-check-picture-of-three-sisters-of-rajasthan-again-viral-with-fake-claim/,Quick Fact Check : राजस्‍थान की तीन बहनों की तस्‍वीर फिर से हुई फर्जी दावे के साथ वायरल,https://www.vishvasnews.com/wp-content/uploads/2020/10/DH-1024x540.png
21st Oct 2020,https://www.vishvasnews.com/viral/fact-check-there-is-no-hindu-muslim-angle-in-the-viral-video-of-breaking-in-the-ice-cream-parlor-of-indore/,Fact Check : इंदौर के आइसक्रीम पार्लर में तोड़फोड के वायरल वीडियो में नहीं है कोई हिंदू-मुस्लिम एंगल,https://www.vishvasnews.com/wp-content/uploads/2020/10/Indore-19-Oct-1-2.jpg
20th Oct 2020,https://www.vishvasnews.com/english/politics/fact-check-this-video-is-not-from-bihar-election-campaign-viral-claim-is-fake/,"Fact Check: This video is not from Bihar election campaign, viral claim is fake",https://www.vishvasnews.com/wp-content/uploads/2020/10/Dhar-1-2-1024x464-1-1024x464.jpg
20th Oct 2020,https://www.vishvasnews.com/politics/quick-fact-check-old-video-of-stone-pelting-on-nitish-kumars-convoy-is-now-viral-again/,Quick Fact Check : नीतीश कुमार के काफिले पर हुए पथराव के पुराने वीडियो को अब फिर से किया गया वायरल,https://www.vishvasnews.com/wp-content/uploads/2020/10/Fake-Nitish.jpg
19th Oct 2020,https://www.vishvasnews.com/politics/fact-check-the-video-of-shoe-necklace-has-no-relation-with-bihar-elections/,Fact Check : जूतों की माला पहनाने वाले वीडियो का नहीं है बिहार चुनाव से कोई संबंध,https://www.vishvasnews.com/wp-content/uploads/2020/10/Dhar-1-2-1024x464.jpg
17th Oct 2020,https://www.vishvasnews.com/english/viral/fact-check-this-image-of-protest-by-delhi-police-is-edited-viral-post-is-fake/,Fact Check: This Image of Protest by Delhi Police is Edited; Viral Post is Fake,https://www.vishvasnews.com/wp-content/uploads/2020/10/Delhi-Police-15-OCt.jpg
16th Oct 2020,https://www.vishvasnews.com/viral/quick-fact-check-the-old-video-of-the-attack-on-the-woman-is-being-viral-with-a-communal-claim/,Quick Fact Check : युवती पर हुए हमले के पुराने वीडियो को सांप्रदायिक दावे के साथ किया जा रहा वायरल,https://www.vishvasnews.com/wp-content/uploads/2020/10/16-oct-1-2-1024x739.jpg
16th Oct 2020,https://www.vishvasnews.com/english/politics/fact-check-goa-congress-social-media-chiefs-picture-viral-with-fake-claim/,Fact Check: Goa Congress Social Media Chief’s picture Viral With Fake Claim,https://www.vishvasnews.com/wp-content/uploads/2020/10/Fake_News_October15_7-1.jpg
15th Oct 2020,https://www.vishvasnews.com/english/viral/fact-check-old-picture-of-attack-on-policeman-in-kanpur-passed-off-as-incident-from-bengal/,Fact Check: Old Picture of Attack on Policeman in Kanpur Passed off As Incident from Bengal,https://www.vishvasnews.com/wp-content/uploads/2020/10/Kanpur-Sun.jpg
15th Oct 2020,https://www.vishvasnews.com/viral/fact-check-edited-image-of-delhi-polices-protest-viral-now-with-fake-claim/,"Fact Check : दिल्‍ली पुलिस के धरने की पुरानी तस्‍वीर से की गई छेड़छाड़, फर्जी है वायरल पोस्ट",https://www.vishvasnews.com/wp-content/uploads/2020/10/Delhi-Police-15-OCt.jpg
15th Oct 2020,https://www.vishvasnews.com/politics/fact-check-goa-congresss-social-media-chiefs-picture-has-been-shared-with-fake-claim/,Fact Check : गोवा कांग्रेस की सोशल मीडिया प्रमुख की तस्‍वीर को हाथरस केस से जोड़कर झूठे दावे के साथ किया गया वायरल,https://www.vishvasnews.com/wp-content/uploads/2020/10/Fake_News_October15_7.jpg
14th Oct 2020,https://www.vishvasnews.com/politics/fact-check-old-picture-of-attack-on-policeman-in-kanpur-is-being-described-as-west-bengal/,Fact Check : कानपुर में पुलिसकर्मी पर हुए हमले की पुरानी तस्‍वीर को बंगाल की बताकर किया जा रहा वायरल,https://www.vishvasnews.com/wp-content/uploads/2020/10/Kanpur-Sun.jpg
14th Oct 2020,https://www.vishvasnews.com/english/politics/fact-check-this-video-is-not-from-uttar-pradesh-viral-claim-is-fake/,"Fact Check: This video is not from Uttar Pradesh, viral claim is fake",https://www.vishvasnews.com/wp-content/uploads/2020/10/Nagpur-12-Oct-SS-1024x469-1-1024x469.jpg
13th Oct 2020,https://www.vishvasnews.com/politics/fact-check-the-murder-in-nagpur-is-going-viral-as-a-murder-of-the-ias-of-up/,Fact Check : नागपुर में दिनदहाड़े हुई हत्‍या को यूपी के IAS का मर्डर बताकर किया जा रहा है वायरल,https://www.vishvasnews.com/wp-content/uploads/2020/10/Nagpur-12-Oct-SS-1024x469.jpg
